Wikipedia movie ID,Predicted Label
380517,"[0, 0, 3, 8, 0, 5, 3, 2, 3, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 8, 8, 3, 0, 3, 0, 3, 7, 3, 0, 0, 8, 0, 4, 8, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 7, 1, 0, 0, 4, 3, 4, 10, 3, 7, 8, 0, 0, 3, 4, 3, 0, 8]"
382387,"[0, 0, 4, 3, 0, 3, 3, 0, 0, 0, 3, 0, 3, 3, 8, 3, 4, 0, 0, 0, 0, 3, 4, 3, 0, 3, 3, 3, 7, 4, 4, 6, 3, 3, 4, 4, 3, 4, 3, 1, 0, 4, 4, 4, 10, 4, 3, 3]"
386124,"[0, 1, 3, 3, 0, 3, 3, 3, 0, 3, 10, 3, 4, 10, 3, 3, 3, 3, 3, 3, 3, 7, 3, 0, 7, 3, 3, 3, 3, 3, 3, 3, 0, 3, 7, 7, 3, 3, 0, 8, 8, 3]"
397574,"[0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 10, 0, 8, 0, 8, 10, 3, 8, 10, 0, 3, 10, 3, 3, 3, 10, 3, 8, 3, 3, 3, 8, 1, 0, 10, 0]"
399433,"[8, 0, 4, 3, 4, 3, 3, 0, 0, 3, 0, 6, 0, 0, 0, 0, 5, 5, 3, 3, 0, 3, 4, 3, 7, 0, 3, 3, 0, 0, 10, 3, 3, 3, 0]"
402866,"[0, 3, 3, 3, 3, 3, 0, 3, 10, 10, 3, 0, 6, 7, 3, 10, 0, 0, 0, 0, 3, 3, 0, 3, 0, 0, 0, 5, 3, 4, 3, 7, 0, 3, 3, 0, 0, 0, 0, 3, 8, 7, 8, 3, 3, 7, 3, 3, 0, 0, 8]"
406339,"[3, 3, 7, 5, 0, 0, 3, 3, 3, 3, 1, 0, 3, 3, 1, 3, 3, 10, 0, 0, 0, 5, 1, 0, 7, 0, 0, 0, 7, 10, 3, 3, 3, 4, 3, 3, 1, 0, 3, 8, 3, 1, 0, 0, 3, 0, 7, 0, 10, 4, 0, 10, 1, 1, 10, 0, 0, 0, 7, 4, 1, 7, 3, 0, 3, 0, 3, 7, 3, 3, 8, 3, 8, 3, 4, 1, 0, 0, 3, 3, 3, 3, 3, 4, 10, 0, 10, 1, 0, 4, 5, 3]"
407178,"[0, 3, 3, 10, 0, 3, 0, 4, 3, 0, 3, 3, 0, 0, 7, 3, 3, 3, 3, 0, 3, 0, 0, 0, 3, 3, 7, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 0, 4, 3, 0, 3, 0, 3, 3, 10, 3, 1, 3, 10, 5, 3, 3, 3, 3, 4, 3, 10, 3, 10, 8, 4, 3, 0, 8, 3, 3, 0, 10, 0, 8]"
407288,"[3, 0, 8, 0, 0, 8, 10, 8, 0, 0, 0, 4, 8, 8, 8, 10, 3, 3, 0, 3, 0, 3, 0, 0, 5, 0, 0, 0, 3, 0, 0, 3, 0, 0, 3, 0]"
407591,"[3, 3, 3, 3, 5, 3, 0, 3, 7, 3, 3, 7, 3, 4, 3, 0, 1, 4, 3, 1, 1, 0, 0, 3, 4, 3, 0, 3, 10, 7, 3, 4, 3, 0, 0, 7, 4, 10, 3, 3, 3, 3, 7, 3, 3, 0, 1, 0, 10, 3, 3, 3, 3, 3, 8, 7, 4, 4, 0, 3, 0, 3, 10, 1, 3, 8, 3, 0, 3, 4, 3, 4, 3, 5, 4, 4, 10, 4, 3, 3, 3, 3, 4, 4, 3, 0, 6, 4, 10, 3, 3, 3, 3, 3, 0, 1, 0, 3, 3, 7, 7, 0, 8, 1]"
412476,"[3, 0, 1, 8, 0, 3, 0, 3, 3, 3, 0, 3, 0, 5, 3, 0, 3, 1, 3, 3, 3, 1, 0, 0, 0, 3, 7, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 0, 10, 3, 3, 3, 3, 0, 3, 8, 5, 5, 3, 3, 0, 3, 4, 0, 10, 3, 3, 0, 0, 10, 5, 0, 0]"
414180,"[4, 8, 4, 0, 3, 0, 0, 3, 3, 1, 10, 10, 4, 0, 10, 3, 3, 0, 3, 3, 0, 3, 0, 3, 0, 3, 3, 3, 8, 3, 10, 0, 8, 4, 4, 0, 3, 3, 3, 3, 3, 0, 10, 0, 0, 0, 1, 5, 0, 5, 5]"
415156,"[3, 0, 1, 0, 0, 7, 3, 3, 3, 4, 4, 10, 3, 3, 0, 3, 3, 3, 3, 7, 3, 2, 3, 3, 0, 0, 7, 7, 4, 3, 3, 3, 0, 0, 3, 3, 3, 2, 3, 3, 3, 7, 7, 3, 3, 4, 3, 6, 7, 8, 10, 3, 0, 0]"
422269,"[8, 0, 3, 3, 3, 0, 3, 0, 4, 0, 0, 7, 3, 4, 3, 0, 3, 4, 0, 10, 0, 4, 8, 0, 0, 5, 3, 10, 0, 0, 3, 3, 0, 0, 0, 3, 4, 0, 3, 4, 0, 4, 4, 3, 10, 0, 4, 3, 4, 0, 3, 1, 3, 0, 0, 0, 0]"
431333,"[3, 1, 3, 1, 7, 0, 1, 3, 0, 0, 3, 0, 0, 0, 10, 3, 4, 3, 3, 3, 5, 3, 3, 3, 10, 0, 0, 5, 4, 7, 8, 3, 8, 0, 0, 3]"
433824,"[3, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 7, 0, 0, 3, 10, 2, 7, 3, 2, 3, 0, 3, 3, 2, 3, 3, 0, 3, 3, 3, 4, 3, 3, 0, 0, 0, 7, 3, 3, 3, 7, 3, 0, 3, 3, 3, 0, 3, 10, 3, 3, 7, 3, 0, 10, 3, 3, 6, 3, 0, 10]"
441280,"[1, 0, 7, 3, 4, 0, 0, 7, 3, 4, 4, 3, 3, 3, 0, 0, 0, 3, 3, 0, 7, 0, 0, 0, 3, 3, 8, 3, 1, 0, 0, 7, 0, 0, 7, 0, 3, 0, 0, 0, 0, 8, 3, 4, 0, 3, 7, 4, 0, 1, 3, 0, 3, 3, 7, 3, 3, 0, 3, 0, 3, 10, 4, 0, 3, 7, 7, 3, 7, 5, 3, 3, 4, 0, 0, 7, 0, 3, 10, 0, 2, 0, 0, 6, 7, 3, 7, 0, 0, 3, 0, 7, 0, 4, 8, 0, 4, 0, 0, 8]"
442333,"[3, 0, 3, 1, 3, 6, 3, 3, 3, 0, 8, 10, 0, 8, 8, 5, 10, 3, 0, 4, 0, 3, 3, 3, 5, 5, 0, 8, 4, 0, 8, 3, 0, 3, 3, 0, 3, 10, 3, 4, 8, 3, 3, 3, 1, 10, 8, 0, 10, 0, 3, 0, 8, 3, 3, 8]"
443972,"[0, 1, 3, 8, 3, 3, 8, 0, 4, 4, 3, 4, 4, 4, 3, 0, 0, 1, 0, 3, 3, 5, 10, 8, 10, 3, 0, 3, 4, 4, 3, 1, 3, 5, 1, 0, 0, 2]"
444267,"[0, 5, 0, 5, 1, 3, 0, 3, 4, 0, 3, 4, 3, 8, 3, 0, 0, 3, 0, 4, 3, 4, 3, 3, 0, 3, 3, 0, 0, 3, 3, 7, 3, 0, 0, 3, 4, 0, 3, 0, 7, 0, 3, 0, 3, 10, 4, 0, 3, 7, 1, 3, 8, 0, 8, 5, 1, 3, 0, 5]"
444767,"[0, 0, 1, 3, 3, 8, 0, 3, 3, 0, 10, 4, 3, 3, 3, 1, 3, 0, 0, 3, 3, 3, 0, 0, 3, 3, 0, 4, 3, 1, 3, 5, 10, 0, 3, 3, 0, 3, 0, 3, 0, 8, 3, 8, 0, 8, 0, 3, 0, 8, 3, 10]"
447672,"[0, 10, 0, 0, 4, 4, 0, 0, 0, 3, 0, 0, 3, 0, 3, 3, 0, 4, 10, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7, 0, 0, 3, 10, 4, 8, 0, 10, 0, 4, 1, 0, 0, 0, 0, 0, 0]"
448735,"[4, 4, 8, 3, 3, 3, 0, 3, 3, 4, 8, 3, 0, 3, 0, 4, 4, 3, 3, 3, 3, 10, 4, 10, 0, 3, 0, 0, 7, 7, 3, 3, 10, 3, 3, 8, 3, 10, 4, 3, 0, 4, 3, 8, 0, 8, 8, 5, 0, 0, 1]"
449547,"[0, 0, 0, 3, 4, 0, 3, 3, 4, 3, 3, 0, 1, 7, 1, 3, 3, 3, 3, 0, 0, 0, 3, 0, 3, 3, 4, 0, 0, 3, 7, 0, 0, 0, 4, 0, 0, 0, 0, 3, 3, 3, 0, 10, 3, 3, 5, 0, 0, 3, 3, 3, 3, 7, 4, 8, 3, 1, 0, 4]"
450141,"[1, 10, 3, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 0, 0, 3, 2, 3, 3, 7, 0, 3, 3, 3, 3, 3, 3, 0, 1, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 10, 3, 3, 3, 3, 3, 3, 3, 3, 1, 10, 0, 3, 3, 3, 4, 3, 7, 3, 7, 3, 4, 10, 3, 4, 0, 0, 10, 3]"
451817,"[3, 8, 4, 8, 1, 1, 10, 0, 0, 3, 8, 5, 3, 0, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 0, 0, 4, 0, 3, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 8, 0, 0, 0, 3, 3, 3, 8, 3, 5, 0, 5, 0, 0]"
451866,"[3, 0, 3, 0, 10, 2, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 3, 3, 0, 3, 3, 3, 3, 0, 0, 3, 0, 3, 7, 3, 3, 3, 4, 0, 3, 3, 3, 1, 10, 3, 4, 0, 3, 0, 3, 0, 4, 3, 4, 0, 10, 10, 5]"
454655,"[5, 5, 4, 4, 0, 1, 3, 3, 3, 3, 0, 0, 5, 3, 3, 3, 7, 10, 10, 3, 8, 3, 0, 3, 0, 5, 5, 1, 8, 0, 5, 3, 5, 0, 3, 10, 0, 8, 8, 0, 0, 3, 3, 0, 3, 5, 8, 1, 0]"
454718,"[3, 0, 10, 10, 0, 0, 5, 1, 3, 3, 3, 3, 0, 0, 5, 0, 0, 0, 3, 3, 0, 4, 7, 3, 3, 3, 3, 4, 3, 1, 3, 3, 3, 3, 3, 1, 5, 0, 1, 8, 8, 8, 10, 5, 3, 3, 8, 3, 3, 3, 8, 4, 3, 8, 0, 0, 3, 8, 7, 3, 7, 5, 4, 8, 4, 0]"
456588,"[0, 0, 3, 0, 0, 4, 0, 0, 3, 3, 3, 8, 3, 8, 0, 3, 4, 5, 3, 0, 8, 3, 0, 0, 10, 3, 0, 6, 7, 3, 1, 7, 0, 3, 3, 0, 3, 1, 3, 6, 3, 3, 3, 8, 3, 1, 8, 0, 7, 3, 5, 3, 3, 1, 1, 3, 3, 1, 3, 0, 3, 0, 4, 0, 1, 0]"
460052,"[0, 0, 4, 0, 3, 0, 7, 0, 0, 3, 0, 3, 0, 0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 3, 0, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 0, 1, 0, 3, 3, 7, 3, 3, 3, 3, 3, 3, 7, 0, 7, 3, 4, 3, 3, 4, 3, 4, 5, 10, 0, 3, 3, 3, 3, 0, 10, 10, 0, 10, 0]"
460442,"[0, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 0, 3, 3, 0, 3, 8, 7, 7, 0, 10, 0, 8, 3, 3, 3, 0, 3, 3, 1, 4, 10, 3, 10, 6, 3, 3, 0, 3, 7, 6, 7, 0, 3, 6, 0, 0, 8, 0, 0, 8, 0, 1, 0]"
461364,"[3, 0, 0, 3, 1, 3, 3, 7, 3, 10, 1, 3, 3, 7, 7, 0, 1, 3, 3, 10, 3, 3, 1]"
465470,"[3, 0, 3, 3, 10, 5, 3, 0, 7, 3, 0, 5, 4, 4, 0, 0, 3, 10, 0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 3, 1, 0, 3, 0, 0, 3, 8, 0, 10, 5, 0, 4, 10, 0, 0, 4, 8, 4, 3, 4, 4, 0, 3, 0, 1, 10, 3, 0, 4, 3, 0, 0, 10, 3, 3, 3, 1, 1, 3, 2, 3, 3, 3, 0, 3, 0, 0, 8, 0, 0, 3, 1, 10, 0, 0, 4, 0, 0, 3, 0, 3, 3, 0, 3, 7, 3, 0, 0]"
466340,"[0, 0, 0, 0, 4, 3, 10, 0, 0, 7, 7, 4, 3, 3, 7, 8, 3, 0, 3, 0, 0, 4, 0, 0, 0, 10, 0, 8, 0, 4, 1, 5, 5, 3, 3, 3, 3, 1, 3, 4, 3, 3, 3, 3, 3, 4, 7, 3, 1, 3, 4, 0, 3, 1, 0, 4, 3, 0, 3, 7, 1, 1, 3, 0, 0, 0, 3, 0, 3, 3, 0, 0, 1, 0, 0, 1, 3, 3, 3, 4, 3, 8, 10, 3, 0, 3, 8]"
468293,"[0, 0, 3, 3, 0, 0, 3, 10, 3, 0, 3, 0, 3, 3, 0, 1, 0, 3, 1, 3, 3, 0, 0, 3, 3, 0, 0, 3, 1, 0, 3, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 1, 0, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 4, 0, 3, 3, 10, 3, 3, 10, 1, 2, 0, 1, 0]"
471544,"[3, 3, 3, 3, 2, 8, 0, 0, 0, 3, 3, 0, 3, 0, 4, 3, 3, 0, 0, 0, 7, 0, 1, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 3, 4, 3, 3, 0, 4, 6, 7, 10, 3, 3, 4, 10, 0, 5, 3, 0]"
473086,"[0, 3, 3, 0, 0, 8, 5, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 0, 3, 1, 1, 3, 3, 3, 3, 0, 8, 8, 3, 3, 3, 3, 3, 4, 3, 4, 5, 3, 0, 8, 4, 6, 3, 7, 3, 3, 3, 8, 8, 4, 3, 4, 4, 4, 5, 8, 3, 4, 3, 3, 3, 8, 3, 0, 5]"
473253,"[10, 0, 0, 3, 5, 0, 8, 8, 0, 4, 0, 6, 5, 0, 3, 0, 3, 5, 4, 1, 10, 5, 8, 0, 3, 4, 3, 0, 3, 4, 7, 3, 3, 3, 0, 4, 7, 10, 0, 3, 0, 0, 3, 7, 4, 0, 3, 10, 4, 3, 3, 3, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 4]"
473273,"[0, 0, 3, 3, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 3, 3, 3, 3, 0, 0, 4, 3, 3, 3, 3, 6, 3, 4, 1, 4, 0, 3, 0, 3, 3, 3, 0, 1, 3, 3, 10, 3, 4, 10, 3, 0, 3, 5, 0, 3, 3, 3, 0, 0, 0, 3, 3, 3, 10, 3, 10, 3, 2, 10, 10, 3, 3]"
477099,"[0, 3, 4, 3, 0, 0, 0, 3, 10, 0, 3, 4, 3, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 4, 8, 1, 3, 4, 3, 3, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 8, 10, 4, 4, 3, 3, 8, 3, 1, 0, 4, 10, 4, 0]"
477385,"[0, 0, 10, 3, 4, 3, 3, 3, 8, 0, 3, 4, 0, 3, 3, 1, 3, 0, 0, 3, 0, 10, 3, 8, 1, 8, 4, 3, 1, 0, 4, 8, 6, 4, 0, 0, 4, 0, 4, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 5, 5, 1, 10, 0, 5, 1, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 1, 4, 3, 0, 3, 3, 5, 10, 5]"
479457,"[0, 3, 0, 0, 3, 3, 3, 0, 7, 4, 7, 3, 3, 3, 3, 3, 3, 10, 0, 3, 0, 3, 4, 0, 0, 0, 3, 3, 3, 3, 4, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3, 1, 0]"
479757,"[0, 3, 3, 3, 10, 0, 3, 0, 3, 0, 0, 3, 0, 5, 3, 8, 3, 0, 4, 0, 3, 3, 3, 3, 3, 4, 4, 0, 0, 0, 0, 3, 10, 4, 0, 7, 3, 3, 0, 0, 3, 10, 3, 7, 0, 1, 0, 3, 10, 4, 0, 10, 3, 3, 3, 3, 3, 3, 10, 0, 3, 3, 0, 2, 3, 0, 3, 0, 10, 3, 3, 7, 2, 3, 0, 3, 4, 3, 3, 3, 5, 1, 3, 0, 0, 3]"
481605,"[3, 3, 3, 0, 3, 0, 0, 7, 3, 2, 3, 0, 0, 7, 3, 3, 3, 4, 0, 4, 0, 0, 0, 0, 4, 3, 3, 0, 3, 3, 3, 3, 0, 4, 8, 3, 3, 3, 0, 0, 3, 4, 7, 0, 4, 3, 3, 7, 3, 3, 7, 4, 0, 0, 4, 3, 8, 3, 0, 0, 0, 4, 2]"
481649,"[3, 0, 0, 1, 8, 0, 0, 0, 3, 3, 7, 3, 3, 3, 3, 3, 7, 3, 7, 3, 3, 0, 3, 3, 4, 3, 0, 3, 0, 0, 7, 7, 7, 0, 0, 3, 3, 0, 0, 0, 3, 0, 3, 3, 3, 3, 3, 0, 0, 3, 4, 0, 3, 10, 1, 0, 1, 4, 3, 3, 3, 4, 4, 3, 0, 5, 1, 0, 4, 7, 3, 0, 0, 0, 4, 1, 3, 3, 4, 3, 5, 0, 3, 3, 3, 0, 7, 3, 3, 5, 0, 3]"
485540,"[4, 0, 3, 3, 3, 2, 3, 0, 0, 3, 3, 4, 4, 3, 3, 0, 0, 0, 0, 3, 0, 0, 2, 3, 0, 0, 0, 7, 3, 0, 0, 4, 3, 8, 5, 8, 4, 0, 0, 3, 4, 4, 0, 3, 8, 1, 3, 3, 0, 8, 3, 3, 7, 0, 0, 1, 0, 4, 10, 4, 0, 10, 8]"
489800,"[10, 3, 3, 10, 0, 0, 0, 3, 3, 0, 3, 7, 0, 7, 3, 3, 3, 3, 8, 3, 0, 3, 0, 3, 3, 0, 3, 3, 0, 3, 0, 0, 3, 3, 3, 3, 3, 8, 3, 3, 3, 7, 3, 0, 3, 3, 0, 0, 0, 0, 4, 3, 0, 0, 3, 3, 3, 0, 3, 3, 3, 0, 10, 3, 3, 3, 3, 3, 4, 10, 0, 0, 8]"
490101,"[0, 3, 8, 3, 3, 3, 3, 10, 0, 3, 3, 3, 3, 3, 0, 10, 0, 7, 0, 0, 0, 0, 4, 0, 4, 0, 3, 0, 4, 3, 7, 0, 0, 3, 3, 0, 1, 8, 10, 3, 3, 7, 7, 3, 5, 0]"
491757,"[4, 0, 3, 3, 4, 3, 1, 3, 3, 0, 1, 0, 0, 0, 0, 4, 4, 3, 3, 10, 10, 3, 4, 3, 3, 0, 8, 4, 7, 4, 0, 3, 1, 3, 3, 3, 0, 3, 0, 10, 0, 0, 3, 3, 3, 2, 4, 4, 10, 3, 0, 4, 3, 0, 3, 4, 8, 3, 7, 1, 3, 7, 7, 3, 3, 3, 3, 10, 7, 3, 0, 4, 3, 4, 0, 3, 1, 0, 3, 4, 3, 4, 3, 1, 3, 3, 3, 10, 4, 0, 0, 3, 0, 7, 4, 7, 3, 7, 3, 3, 3, 3, 4, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 1, 3, 4, 8, 3, 4, 3, 4, 3, 10, 3, 3, 1, 6, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 10, 3, 3, 0, 8, 2, 4, 3, 3, 5]"
492158,"[3, 5, 0, 3, 3, 0, 8, 0, 4, 3, 4, 8, 3, 2, 8, 8, 4, 0, 0, 10, 4, 0, 2, 0, 0, 3, 1, 1, 0, 3, 0, 3, 4, 3, 0, 3, 3, 10]"
501340,"[0, 1, 0, 3, 8, 3, 0, 0, 3, 0, 0, 3, 1, 0, 0, 3, 3, 3, 3, 3, 4, 4, 0, 3, 3, 3, 8, 3, 0, 10, 3, 3, 10, 4, 1, 3, 0, 0, 0, 10, 3, 3, 0, 0, 0, 3, 0, 3, 0, 0, 4, 4, 0]"
515217,"[0, 0, 3, 0, 3, 3, 3, 3, 4, 0, 3, 3, 0, 7, 3, 3, 3, 0, 3, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 0, 3, 3, 0, 3, 4, 7, 7, 7, 8, 4, 3, 3, 8, 1, 0, 0, 3, 0, 5, 8, 0, 0, 0, 1, 4, 3, 3, 3, 7, 0, 0, 1, 0, 10, 3, 3, 0, 3, 0, 3, 3, 3, 3, 3, 0, 10, 0, 3, 10, 1, 3, 3, 4, 3, 3, 3, 1, 4, 10, 3, 0, 3, 3, 3, 3, 0, 3, 3, 7, 3, 3, 0, 3, 3, 0, 8, 3, 3, 10, 3, 10, 4, 3, 3, 0, 3, 3, 3, 3, 1, 10, 4]"
518615,"[0, 0, 3, 3, 3, 7, 3, 4, 3, 0, 3, 0, 4, 0, 4, 3, 3, 3, 0, 4, 8, 10, 3, 4, 0, 8, 3, 7, 1, 3, 4, 3, 0, 6, 3, 3, 8, 0, 5, 7, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 1, 0, 3, 4, 0, 8, 0, 8, 4, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3]"
518928,"[3, 3, 0, 3, 3, 3, 3, 3, 3, 4, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 0, 4, 10, 3, 4, 4, 3, 3, 0, 3, 0, 3, 0, 3, 3, 3, 0, 3, 0, 0, 3, 1, 10, 3, 3]"
524813,"[3, 0, 3, 8, 10, 0, 3, 3, 10, 3, 0, 1, 3, 3, 3, 3, 3, 3, 0, 10, 8, 10, 3, 0, 3, 10, 0, 3, 3, 7, 7, 3, 2, 3, 0, 3, 7, 10, 0, 3, 3, 3, 2, 3, 7, 3, 3, 3, 7, 0, 4, 7, 3, 7, 3, 3, 0]"
525292,"[4, 4, 2, 0, 0, 0, 3, 0, 8, 0, 0, 5, 3, 8, 0, 0, 0, 0, 3, 7, 0, 4, 0, 0, 3, 8, 3, 10, 0, 0, 1, 3, 0, 3, 10, 0, 1, 0, 3, 0, 8, 0, 0]"
525305,"[3, 0, 3, 0, 3, 10, 3, 3, 3, 3, 10, 0, 0, 0, 3, 0, 4, 3, 3, 3, 0, 0, 3, 3, 10, 3, 3, 3]"
525314,"[8, 8, 3, 8, 5, 4, 3, 4, 7, 10, 4, 4, 3, 5, 5, 3, 7, 3, 4, 0, 3, 4, 0, 5, 3, 4, 0, 0, 1, 5, 0, 3, 0, 4, 1, 8, 4, 8, 0, 0, 5, 4, 10, 4, 8, 5, 8, 1, 8, 4, 0, 5, 3, 3, 3, 0, 0, 7, 8, 8, 3, 3, 3, 4, 7, 4, 3, 5, 3, 2, 4, 10, 0, 10, 10, 5, 0, 0, 5, 4, 3, 8, 5, 3, 4]"
529276,"[0, 8, 3, 3, 0, 0, 4, 3, 3, 3, 1, 0, 0, 3, 0, 0, 3, 3, 3, 3, 3, 10, 0, 3, 3, 0, 0, 3, 3, 3, 3, 3, 4, 8, 3, 3, 10, 4, 3, 7, 7, 0, 3, 10, 3, 7, 4, 7, 3, 10, 10]"
532618,"[0, 4, 0, 0, 3, 3, 7, 0, 3, 0, 3, 0, 0, 0, 3, 3, 0, 4, 7, 4, 0, 0, 8, 7, 3, 6, 3, 3, 4, 3, 3, 3, 3, 7, 3, 0, 0, 0, 3, 4, 0, 4, 6, 3, 3, 0, 0, 4, 7, 4, 6, 10, 3, 10, 3, 3, 3, 3, 3]"
535335,"[1, 0, 3, 0, 3, 3, 4, 4, 3, 7, 0, 0, 3, 3, 8, 3, 3, 1, 0, 3, 4, 3, 0, 4, 3, 5, 2, 3, 3, 7, 3, 3, 8, 1, 3, 0, 0, 3, 0, 4, 3, 3, 3, 1, 3, 3, 3, 6, 3, 3, 3, 10, 4, 3, 10, 3, 7, 10, 3, 3, 3, 3, 7, 3, 7, 4, 10]"
536009,"[3, 0, 8, 0, 0, 2, 1, 7, 0, 3, 10, 0, 0, 7, 3, 7, 3, 3, 7, 3, 3, 3, 0, 0, 0, 3, 4, 7, 0, 3, 4, 10, 3, 7, 4, 1, 4, 3, 7, 0, 0, 10, 4, 3, 0, 0, 3, 4, 4, 0, 3, 0, 7, 3, 4, 0, 3, 7, 0, 3, 0, 4, 3, 0, 7, 3, 0]"
537200,"[0, 8, 0, 3, 0, 0, 8, 8, 8, 0, 3, 0, 8, 0, 3, 3, 3, 0, 4, 5, 3, 0, 3, 8, 0, 0, 8, 5, 0, 3, 3, 1, 0, 0, 3, 3, 0, 0, 3, 0, 4, 0, 7, 3, 3, 3, 8, 3, 0, 4, 5, 0, 3, 0, 0, 0, 0, 1, 1, 0, 10, 8, 10, 8, 5, 0, 8, 8, 3, 5]"
537416,"[3, 3, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 3, 0, 3, 3, 7, 3, 0, 0, 7, 4, 4, 3, 0, 3, 7, 7, 3, 0, 3, 4, 4, 3, 3, 0, 0, 4, 0]"
541642,"[3, 4, 3, 4, 0, 3, 7, 7, 8, 4, 4, 0, 3, 3, 4, 3, 0, 4, 3, 0, 0, 0, 0, 4, 0, 3, 0, 0, 3, 7, 3, 3, 0, 0, 3, 0, 7, 1, 3, 0, 3, 3, 0, 0, 3, 7, 1, 0, 0, 3, 3, 3, 0, 0]"
543433,"[5, 0, 3, 3, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 1, 7, 0, 3, 3, 0, 8, 0, 0, 0, 8, 3, 0, 1, 3, 0, 3, 3, 0, 7, 3, 1, 4, 1, 0, 3, 10, 0, 3, 3, 3, 3, 3, 1, 7, 3, 8, 1, 10, 10, 1, 3, 0, 3, 6]"
545187,"[3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3]"
545933,"[4, 0, 7, 3, 8, 5, 3, 1, 0, 3, 3, 0, 0, 6, 7, 0, 1, 0, 0, 0, 3, 3, 3, 8, 3, 10, 3, 4, 0, 3, 1, 3, 3, 0, 3, 7, 3, 7, 3, 3, 3, 7, 0, 3, 7, 8, 1, 2, 2]"
547378,"[0, 5, 0, 4, 0, 10, 0, 3, 5, 3, 0, 8, 8, 10, 0, 3, 0, 3, 5, 0, 3, 3, 3, 0, 4, 10, 0, 3, 3, 10, 5, 0, 0]"
547448,"[3, 3, 5, 0, 5, 0, 3, 2, 0, 3, 3, 3, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 3, 5, 3, 0, 0, 0, 3, 3, 1, 3, 3, 10, 0, 5, 3, 0, 0, 4, 0, 3, 3, 0, 6, 2, 3, 4, 3, 7, 10, 0, 8, 3, 8, 8]"
547526,"[10, 10, 0, 3, 0, 8, 3, 3, 0, 3, 0, 3, 1, 8, 3, 0, 0, 3, 5, 10, 0, 1, 3, 3, 8, 0, 5, 5, 0, 0]"
548259,"[4, 3, 4, 3, 3, 1, 0, 0, 3, 0, 0, 0, 0, 3, 3, 3, 5, 3, 3, 3, 10, 10, 0, 4, 4, 3, 4, 4, 4, 4, 3, 0, 3, 0, 0, 3, 3, 3, 3, 3, 0, 4, 3, 10, 0, 5, 4, 3, 4, 4, 4, 4, 7, 0, 8, 4, 0, 7, 8, 10, 4, 10, 4, 3, 4, 4, 3, 0, 4, 4, 3, 5, 1, 3, 0, 4, 3, 3, 0, 4, 3, 3, 3, 5, 10, 10]"
548669,"[7, 3, 4, 0, 3, 3, 7, 3, 3, 0, 8, 0, 7, 0, 3, 0, 3, 3, 3, 0, 3, 0, 4, 0, 0, 3, 0, 3, 7, 3, 3, 3, 7, 8, 10, 3, 3, 3, 5]"
