Wikipedia movie ID,Merged Content,Predicted Label
3370462,"""My indifference is not the concern here - it's your astonishment that needs studying",3
3370462,""" Eventually Kathleen meets Peina",3
3370462,who claims to have almost conquered his addiction,3
3370462,and as a result is almost human,3
3370462,For a time he keeps her in his home trying to help her overcome hers,3
3370462,recommending that she read William S,3
3370462,"she says ""I'd like to share a little bit of what I've learned"" she and her victims  attack the party goers",3
3370462,Kathleen is again confronted with the woman who first bit her,3
3370462,who stops her suicide attempt and quotes R,3
3370462,receives absolution from a Catholic priest,3
3370462,and is shown walking away from a grave with her own name on it,3
3370462,her birthdate on the tombstone is Hallowe'en,0
3370462,The date of her death is November 1,0
3370462,The Biblical quote inscribed is John 11,3
30261876,Detachment is a chronicle of one month in the lives of several high school teachers,3
30261876,administrators and students through the eyes of a substitute teacher named Henry Barthes,3
30261876,Barthes' method of imparting vital knowledge to his temporary students is interrupted by the arrival of three women in his life,1
30261876,His life gets more complicated when he takes in a teenage prostitute called Erica,3
16660805,The film opens with a shot of a baby in utero with the mother's voice soothing it,2
16660805,The baby recoils as if struck,3
16660805,Expectant mother Sarah  has been in a car accident,4
16660805,and her husband has been killed,0
16660805,Months later on Christmas Eve,0
16660805,Sarah is making final preparations for her delivery the following day,3
16660805,Still reeling from her husband's death,0
16660805,Sarah is now moody and depressed,0
16660805,a mysterious woman  arrives at Sarah's door,4
16660805,asking to use the telephone to call for help,3
16660805,Sarah lies that her husband is sleeping and she does not want to be disturbed,0
16660805,but the woman tells her that she knows that he is dead,3
16660805,When the visitor persists on coming in,3
16660805,attempts to take her photo through a window and telephones the police,3
16660805,the woman has already vanished,0
16660805,The police assure Sarah that she will be fine,4
16660805,but arrange to have a patrol car visit throughout the night,3
16660805,Sarah recognizes the woman in the background of an earlier photo she had taken,3
16660805,indicating she was stalking Sarah,4
16660805,asking to have the photos enhanced,3
16660805,As she goes to bed,4
16660805,the woman arrives in the bedroom,3
16660805,awakening Sarah with scissors puncturing her pregnant belly,3
16660805,Sarah fights the visitor off and locks herself in the bathroom,3
16660805,where the woman tries to gain entry,3
16660805,The woman makes clear that her intentions are to take Sarah's child for herself,3
16660805,both unaware of the predicament that Sarah is in,4
16660805,Believing her to be the attacker,3
16660805,Sarah accidentally kills her mother,3
16660805,Her employer is later stabbed to death by the mysterious woman,4
16660805,The police arrive to check up,3
16660805,and upon realizing what is going on,3
16660805,attempt to apprehend Sarah's assailant and are instead murdered,4
16660805,A final confrontation ensues between Sarah and the woman,3
16660805,with both of them injuring each other via various household appliances,3
16660805,Sarah manages to gain the upper hand on her attacker and burns off half the woman's face with an aerosol container and cigarette,3
16660805,and upon being cornered by Sarah,4
16660805,she was the other driver in Sarah's car accident and,4
16660805,being pregnant at the time,4
16660805,The two are interrupted by the revival of one of the police officers,3
16660805,having been shot in close proximity by the woman with his riot gun,4
16660805,he survived the attack and was brain-damaged instead,0
16660805,In his current state of mind,3
16660805,he confuses Sarah with her attacker and brutally beats her with his club,3
16660805,The woman comes to Sarah's aid and kills the officer,3
16660805,but it is too late,3
16660805,Sarah has begun to give birth and the baby is stuck,4
16660805,Desperate to save the child,4
16660805,the woman proceeds to perform the impromptu caesarian section on Sarah with her scissors as she originally planned,3
16660805,Sarah lies dead on the stairs,4
16660805,drenched in blood while the woman,4
16660805,having been successful with her delivery,3
16660805,sits on a rocking chair and comforts the newborn child,4
27346771,Naomi Murdoch abandons her husband and children in Wisconsin,3
27346771,setting off to become an actress and also to flee from an aggressive former suitor,3
27346771,She decides to return 10 years later at the invitation of daughter Lily,3
27346771,who is appearing in a school play and about to graduate,3
27346771,as are townspeople who mistakenly believe Naomi has become a great success on stage,3
27346771,But her schoolteacher husband Henry is unsure how he feels about Naomi being back,4
27346771,still bitter about her mother's long absence,3
27346771,Dutch can't take his eyes off Naomi,3
27346771,now loves Henry but can tell he still has feelings for his long-absent wife,0
27346771,Dutch turns up when Naomi goes for a horseback ride with Joyce and boyfriend Russ,3
27346771,Joyce and her boyfriend leave Naomi by the lake and Dutch shows up tries to embrace Naomi,3
27346771,Naomi refuses his advances and rides home alone,3
27346771,But Dutch signals that he wants her to meet him at the lake,3
27346771,Naomi goes to tell Dutch that he must leave her alone because she is going to stay with Henry,3
27346771,Dutch says he has been to good to her and tries force himself on her to fend him off,3
27346771,During the struggle Dutch's Rifle falls and Dutch is shot Naomi's son Ted helps take Dutch to a doctor,3
27346771,he fears his mother might have had a romantic rendezvous arranged with Dutch that day,2
27346771,Everyone agrees it would be better if Naomi went away,3
27346771,Lily wants to go along,3
27346771,in order to become a famed actress like her mother,1
27346771,whereupon Naomi confesses that her career has actually been a failure,0
27346771,Henry can see from Dutch's wounds that Naomi wanted nothing more to do with him,3
27346771,He prevents Naomi from leaving,3
27346771,wanting to give their life together another try,2
31839719,Overweight and depressed 15-year old Terri starts to slack off in school and wear pajamas,0
31839719,to the chagrin of his teachers,3
31839719,Soon Terri is taken under the wing of unconventional assistant principal Mr,3
31839719,who creates a series of Monday-morning counseling sessions for social outcasts at the school,3
30857519,Amid a strict Muslim rearing and a social life he has never had,3
30857519,Tariq Mahdi  enters college confused,4
30857519,family and mentors help him find his place,3
30857519,but the 9/11 attacks force him to face his past and make the biggest decisions of his life,4
4240215,The plot revolves around Kelly Ernswiler,3
4240215,a young war reenactment enthusiast,3
4240215,who works at his local store with love interest Sarah  and his friend,3
4240215,Bart Bowland  as they use military strategy against high school bully Lance ([[Billy Kay,3
4240215,being clean himself for over 5 years,0
4240215,which is scorned by an angry Kelly,3
4240215,"""So what? I've been clean the whole time",3
4240215,is a commercial artist who works out of their garage and is desperate for Kelly to forgive his father,3
4240215,When confronted as to when he is going to forgive him,3
4240215,"""I'll forgive him when I can go to college",3
4240215,because he used all my college fund to buy Mexican Black Tar,3
4240215,""" Kelly is furious at his father for the torture he put him through",3
4240215,Kelly attempts to woo Bart's older sister,3
4240215,even though she's set to get married to Miner Weber,3
4240215,Kelly becomes a regular at Bart's house,3
4240215,being over for dinner often,3
4240215,and he impresses Bart's father,3
4240215,with their common fondness for war memorabilia,3
4240215,and Bart's mother by complimenting her on her flowers,3
4240215,and he often talks to Tabby in her workshop,3
4240215,pretending to know about painting in order to impress her after bluffing his way through conversation they had in an art store where he was collecting supplies for his mother,3
4240215,Sarah asks him to go to an Aerosmith concert,3
4240215,which she has a spare ticket for,3
4240215,telling him it would be good for him to get out more,3
4240215,When he bluntly makes it clear that he knows it would be a date,3
4240215,he tells her he is seeing someone else,3
4240215,Before Kelly and Bart perform their plan for Lance's humiliation,3
4240215,"Bart makes it clear to Kelly that he knows he has ""his own agenda""",3
4240215,at which Kelly is insulted and angry,3
4240215,"and Bart displaces it as ""pre-mission nervous energy""",4
4240215,They recreate an invasion on the street where Lance lives and drag him out of the house pointing guns at him and shouting at him with German accents,3
4240215,They videotape the whole thing and he urinates out of fear,3
4240215,Afterwards the boys are drinking whiskey at Bart's house and Bart passes out in a chair by the fire,3
4240215,Kelly makes to go home and goes to the workshop to say goodbye to Tabby,3
4240215,He walks in on her crying,3
4240215,as she now thinks the marriage will be off and goes to comfort her,0
4240215,Bart sees him and is furious as he knew he was in the workshop,3
4240215,as Kelly is on a set for a war programme that Bart got them in,3
4240215,Kelly is cast in a role to be a jeep driver and when his cue is called,3
4240215,Bart turns up out of the bushes and confronts him about Tabby,3
4240215,Kelly denies it at first and then becomes speechless,0
4240215,As he is about to drive for his cue,4
4240215,Bart attacks him in the jeep and they make a mess of the set,3
4240215,Abe is taken into care again for relapsing and Kelly is emotionless,3
4240215,He goes to the wedding the same day,3
4240215,only to have an annoyed Bart tell him that he can't let him in,3
4240215,He sneaks into Tabby's limo before it pulls in and he talks to her,3
4240215,and it is a moment in which he finally realizes he must grow up,0
4240215,He gets out of the car and everyone at the wedding sees him and are all confused,4
4240215,He goes round the back of the church to get his bike and leave and meets Minor again,3
4240215,who has no idea of what happened with Kelly and Tabby,3
4240215,and is civil towards him,3
4240215,Kelly cycles to the clinic where his father is staying and is surprised,5
4240215,They begin to watch television and his mother walks in and is surprised and happy to see Kelly,5
4240215,it shows the voicemail message where Kelly apologizes to the Bowlands for his behaviour and asks Bart if he will meet him where he will be selling all his old memorabilia,3
4240215,and gives a hat Bart acquired for him back,3
4240215,He is shown walking down the street with Sarah and they hold hands,4
4240215,Kelly sees Lance again on his lawn where they faked the invasion,0
4240215,and goes over to him and confesses,3
4240215,only to be punched in the jaw,3
4240215,The film ends with Kelly lying on the lawn,4
4240215,holding his bruised jaw saying,0
9222167,A comedy about marriage and everything relating to it,3
9222167,A New York novelist Henry Fonda meets up with an actress,3
9222167,and the two date and later marry,3
9222167,though neither knows of the other's fame,0
9222167,The real adventure begins on the honeymoon,0
9222167,when this screwball comedy really heats up with insults and arguments,3
22324733,In the time of Jesus Christ,3
22324733,blacksmith Marcus  is content with his life,3
22324733,beautiful wife Julia  and six-month-old son,4
22324733,when Julia and their child are run down by a chariot in the streets of Pompeii,4
22324733,Marcus spends the little money he has to pay for a doctor and medicine,3
22324733,his wife and child die,0
22324733,he becomes an embittered professional gladiator and grows wealthier with each victory,1
22324733,only to discover he has orphaned a young boy named Flavius,0
22324733,he adopts the boy and purchases a slave,3
22324733,the added responsibility makes him too cautious in the arena,4
22324733,and he is defeated and injured,0
22324733,The injury ends his second career,0
22324733,Marcus is at first contemptuous,3
22324733,He raids an African village for slaves,3
22324733,before turning to trading instead,3
22324733,Marcus rescues a fortune teller,3
22324733,who foretells that Flavius will be saved by the greatest man in Judea,0
22324733,Marcus and Flavius travel to Jerusalem to see the man that Marcus thinks fits that description,3
22324733,At an inn along the way,4
22324733,a man tells him that the greatest man is staying in the stable,3
22324733,but Marcus does not believe him,3
22324733,On learning that Marcus was once a great gladiator,3
22324733,Pilate employs him secretly to lead a band of cutthroats to raid the chief of the Ammonites,3
22324733,who has been causing him problems,3
22324733,Marcus comes away with many fine horses and much treasure,3
22324733,but when he goes to see his son,3
22324733,he finds that Flavius has been thrown from a horse and is near death,4
22324733,Marcus takes the boy to a noted healer,3
22324733,When Marcus later reports back to Pilate with his share of the treasure,3
22324733,Pilate has sentenced Christ to death,3
22324733,The remorseful  Pilate is consumed with guilt over his condemnation of an innocent man,0
22324733,Marcus leaves the city quickly,3
22324733,but as his party is departing,3
22324733,one of the apostles recognizes him and begs him to rescue Jesus,3
22324733,carrying his cross through the streets,4
22324733,As Marcus and Flavius get outside Jerusalem,4
22324733,they see three crosses on Calvary behind them,3
22324733,Marcus has grown wealthy as the head of the arena in Pompeii,3
22324733,Flavius (played as an adult by [[John Wood  is now a young man,3
22324733,Marcus welcomes Pontius Pilate as a guest to his lavish home,1
22324733,When Flavius mentions memories from his early childhood of a man speaking about love and compassion,3
22324733,Marcus assures him  that there was no such person,3
22324733,There was such a man,3
22324733,and the remorseful Pilate answers,0
22324733,""" It is then that the memory of the three ""crosses on the hill"" comes flooding back to Flavius",3
22324733,Flavius has been secretly helping slaves escape from certain death in his father's arena,4
22324733,he is arrested with a group of the runaways and sentenced to die,3
22324733,When he discovers what has happened,3
22324733,Marcus tries to free Flavius,3
22324733,Flavius is herded into the arena with the others,3
22324733,but as the fighting begins,3
22324733,As Marcus wanders stunned through the streets with the panic-stricken populace,4
22324733,he sees the jailer who refused to release Flavius trying to free his own son from the rubble,3
22324733,The dying man asks Marcus for mercy for his son,3
22324733,but then remembers asking Jesus for mercy for Flavius and rescues the boy,3
22324733,Marcus sees his faithful servant Burbix  leading a group of slaves carrying his treasure on litters,1
22324733,He orders the litters be used to rescue the injured instead,3
22324733,As they get to a ship,4
22324733,Marcus sees that one of those saved is Flavius and offers a prayer of thanksgiving,0
22324733,The prefect and his men try to get through the gate to take the ship for themselves,3
22324733,Marcus holds the gate shut,4
22324733,giving the boat enough time to get away at the cost of his life,3
22324733,He has a vision of Christ reaching out to him just before he dies,4
5317549,The animated introduction revolves around how Devon  becomes a Hound Of Hell,3
5317549,in which he agreed to sell his soul to a demon named Liore  to bring back his dead sister,3
5317549,and the power to decide who goes to heaven or hell for an unspecified period of time,3
5317549,The animation is switched out showing Devon as a real person,3
5317549,as he narrates the stories,3
5317549,A female tagger named Posie  is given the power of death by the mysterious Derelict,3
5317549,who captures her while she tries to escape from some gang members,3
5317549,"any tag she ""crosses out"" causes the gruesome demise of the original tagger",3
5317549,She later suffers the ultimate price when she loses sight of her calling as an artist and starts to abuse her power,3
5317549,The Derelict told her that she could have break the cycle of murder and violence in this city,3
5317549,but she made it worse,3
5317549,he takes the power away and sics the recently deceased gang members on her,3
5317549,They lodge a spray-paint can in her head and spray the wall with her blood into a beautiful mural,3
5317549,A service is given for Posie and her beautiful flower mural,1
5317549,while Devon and Derelict watch on in human disguises,3
5317549,A white trash bigoted couple,3
5317549,and Tiffany  are given the chance at inheritance,3
5317549,but in order for them to receive the inheritance,0
5317549,they have to live with some black Vietnam vets  that served under Tex's father for a year,3
5317549,Instead of learning to tolerate and respect,3
5317549,Tex and Tiffany just harass them and force them to work,3
5317549,When they start to cause casualties,0
5317549,they soon become victims to their unhappy house mates,0
5317549,After Tiffany ironically dies by stomach explosion from caviar and Tex Woods Jr,0
5317549,the remaining housemates gain the inheritance of their friend Tex Woods and celebrate,3
5317549,who is now revealed to be the new landlord,3
5317549,greets them and congratulates them on their new wealth,1
5317549,it's short lived when Tiffany's dog starts barking at Devon,3
5317549,who shoots it in anger,3
5317549,"""  A new rapper named SOD  is finally starting to gain recognition and fame",3
5317549,During an awards show after party,3
5317549,he is confronted by Clara,3
5317549,a mysterious woman who seemingly stops time,4
5317549,She shows him videos from SOD's up and coming days,3
5317549,from when he first met Quon   to Quon's last day when he was gunned down in a liquor store by a masked burglar,4
5317549,Quon was always there acting as a big brother usually defending SOD when his ego got out of line,3
5317549,Quon was offered a solo career after SOD's behavior was out of control,3
5317549,but Quon refused and he stayed with SOD,3
5317549,When SOD denies having to do with his death,3
5317549,Quon knows it was really SOD and Jersey   who was really behind his death revealing the elaborate plot of SOD wearing a bulletproof vest as well as Jersey being the gunman as an act of betrayal and act of fame,3
5317549,Quon then brutally kills Jersey and frames SOD,3
5317549,who is then gunned down by the police,3
5317549,tells the audience that each character had the potential to do good in life,1
5317549,chose to do evil for their own needs that resulted in each of their deaths,3
5317549,he takes all the deceased characters to a mysterious elevator,4
5317549,First pulling Posie out of her mural,3
5317549,then dragging Tex Woods Jr,3
5317549,by the horn which is embedded in his neck with his partner dragging Tiffany afterwards,3
5317549,and Tiffany and sends all of them to a one way ticket straight to hell,3
5317549,where all of them are further tormented,3
226842,The opening of the film depicts teenager Ken Park  skateboarding across Visalia,3
226842,He arrives at a skate park,4
226842,where he casually sits in the middle of it,3
226842,and shoots himself in the head using a handgun,3
226842,His death is used to set up the rest of the film,0
226842,which follows four other teens he used to hang out with,3
226842,The most stable of the four main characters,3
226842,Shawn has an ongoing sexual relationship with his girlfriend's mother Rhonda throughout the story,3
226842,He casually socializes with their family,3
226842,who  are completely unaware of the situation,3
226842,A teen who is largely at the mercy of his violent,3
226842,Claude tries to take care of his pregnant mother,3
226842,His father despises him for being insufficiently manly,3
226842,but after coming home drunk one night,3
226842,attempts to perform oral sex on him,3
226842,and Claude runs away from home,3
226842,She is a sweet girl living alone with her extremely religious father,1
226842,who fixates on her as the embodiment of her deceased mother,3
226842,When her father catches her having sex with her boyfriend,3
226842,he beats the boy and savagely disciplines her,3
226842,including forcing her to participate in a quasi-incestuous wedding ritual with him,3
226842,Tate lives with his grandparents whom he frequently verbally abuses,3
226842,and is shown engaging in autoerotic asphyxiation to orgasm,3
226842,He later murders his grandparents in their bed,3
226842,"in retaliation for his grandfather ""cheating"" at Scrabble and his grandmother for ""invading his privacy""",3
226842,the act arouses him sexually,3
226842,The film cuts frequently between subplots,3
226842,with no overlap of characters or events from one subplot to another until the end,3
226842,As Tate is being arrested,4
226842,and Peaches meet and have sex as a threesome,2
226842,The film finally reveals the motive behind Ken Park's suicide,0
226842,He had impregnated his girlfriend,3
226842,who responded to his suggestion of abortion by asking if he regretted his mother not aborting him,3
226842,he skates off to kill himself,3
8454726,“I feel I go through life like an American tourist,0
8454726,doing as many towns as possible”,3
8454726,a camera man and aspiring film director,3
8454726,he has a complicated sex life,3
8454726,He is bisexual and HIV positive,4
8454726,During a casting session he meets Laura,3
8454726,Jean soon is pursuing her and she quickly falls in love with him,2
8454726,They start a passionate affair,2
8454726,the restless Jean pursues a relationship with Samy,4
8454726,who has emigrated with his mother and brother from Spain,0
8454726,is unemployed and equally troubled,0
8454726,He is straight and although living with his girlfriend,3
8454726,he has no qualms about his homoerotic relationship with Jean,3
8454726,who has a big crush on him,3
8454726,Jean and Laura's relationship is complicated by him having HIV which initially he hides from her,0
8454726,Only after they have had sex does he tell her,2
8454726,Laura is furious and her mother is equally livid,3
8454726,Laura is by then deeply in love with Jean,2
8454726,She not only continues the relationship but refuses to use condoms as Jean wanted,3
8454726,Jean is also deeply troubled in accepting his disease,0
8454726,Learn from your disease” suggests his friend Noria,3
8454726,Peaceful acceptance does not come easy for him,1
8454726,his life ricochets from one coupling to the next,3
8454726,trying to make sense of his situation,4
8454726,He is a damned rebel,3
8454726,""" Someone marked by fate and with real dignity inside""",0
8454726,Laura has emotional problems too,0
8454726,at one point she erupts at the owner of the dress shop,3
8454726,where she works and loses her job,0
8454726,Her feelings reach a boiling point in dealing with Jean’s bisexuality that includes not only Jean’s relationship with Samy but anonymous sex with multiple partners in dark cruising spots,3
8454726,Jean releases his self-destructive drive and finds refuge from the frustrations brought by his illness and his affairs with Laura and Samy,3
8454726,As Samy acquires a taste for sadomasochism and violence,3
8454726,He moves in with him,3
8454726,After a fight with racist skinheads,3
8454726,Samy finally consummates his relationship with Jean and tells him that he loves him,2
8454726,Laura turns increasingly angry and desperate,3
8454726,disappointed in her relationship with Jean,0
8454726,"""Help me to leave you",3
8454726,""" is her pathetic cry",0
8454726,"After a night out of drinking and partying Jean yells ""I want to live"" to his friends but mostly he seems in denial that he is dying",3
8454726,The next morning Laura finds him in bed not only with Samy but with his ex-girlfriend,3
8454726,Laura throws a big tantrum,3
8454726,from then she leaves endless,3
8454726,long messages on Jean’s answering machine,3
8454726,In some she begs for love,2
8454726,in others she threatens to ruin his life,3
8454726,Laura threats Jean with committing suicide and tells him that he has infected her with HIV,3
8454726,Jean intervenes and with Laura’s mother they find psychological help for her,3
8454726,Jean repeatedly fails to find meaning in his life,3
8454726,A conversation with his mother is only painful,3
8454726,he is involved in car accident,0
8454726,He is as reckless in his sex life as with HIV medication,3
8454726,which he avoids when it interferes with his drinking and partying,3
8454726,Jean looks again for Laura,3
8454726,He finally wants to tell her that he loves her but she has overcome her turbulent relationship with him,2
8454726,Laura has a new boyfriend,3
8454726,Jean and Laura have a short conversation,3
8454726,they kiss tenderly and part ways,2
8454726,Jean finally finds peace with his HIV status and with his life,0
26200483,an executive at a Los Angeles bank,3
26200483,gets a new job in Oregon,3
26200483,What he doesn't realize is that his new place of business is a bank,3
26200483,all right -- a sperm bank,3
26200483,After a lot of initial confusion,3
26200483,deal with a shortage of donations by holding a contest with a $100,3
26200483,"Citizens abstain from sex to save themselves for bank ""deposits",3
26200483,""" while a local brothel protests the sperm bank for ruining its business",3
26200483,Zach is assisted in assorted ways by Newton,3
26200483,an escaped mental patient who lives with his mother,4
26200483,and before his work is done,3
26200483,Zach and Grace are ready to open up a joint account,3
14950102,The setting of the film takes place at John R,3
14950102,Rogers High School in Spokane,4
14950102,student Abel Frye took his life through suicide,3
14950102,Frye ended his life by hanging himself on the school property,3
14950102,Fast forward to the current day,3
14950102,several student football players  are becoming gravely ill,3
14950102,Just before they fall into a coma,4
14950102,each victim is heard screaming the spirit's name,3
14950102,In an effort to get to the bottom of the haunting,4
14950102,the school turns to the Veritas Project for help,3
14950102,The Veritas Project is made up of the Springfield family,3
14950102,The members of the Springfield family are highly trained paranormal investigators who work undercover to unravel mysteries and discover the truth about paranormal activities,4
14950102,The high school students in the film represent members from each social class or youth subculture,3
14950102,Prominent among the students in the film are members of the goth culture,3
14950102,who worship the ghost of Abel Frye,3
14950102,The group of goth students is led by Norman Bloom,3
14950102,who unbeknownst to the rest of the school,3
14950102,In retaliation for the bullying and mistreatment of the goth students,3
14950102,Bloom enacts revenge on the popular football players,1
14950102,Bloom's plan includes gaining access to the locker of each targeted bully and placing a deadly male spider,3
14950102,Bloom then gives the bully tainted money,3
14950102,upon which he placed trace amounts of female spider pheromones,3
14950102,When the unsuspecting bully reached into the locker between classes,3
14950102,the waiting male spider would be easily attracted to the pheromones,3
14950102,then crawl out and bite the student,3
14950102,Among the side effects of the toxin,3
14950102,the affected student would experience hallucinations,4
14950102,believing that the ghost of Abel Frye is after them,4
14950102,Bloom additionally puts a female spider in one of the straws by accident,3
14950102,which resulted in thousands of deadly spiders overtaking the school,3
14950102,attending the school undercover as a student,3
14950102,eventually figures out the mystery and the diabolical plot designed by Bloom,3
14950102,In fear of being discovered,4
14950102,Bloom attempts to keep his involvement in the haunting hidden by poisoning both himself and Elisha with a spider,4
14950102,hoping that they will both die,4
14950102,When Elijah figures out that Bloom is behind the sinister attacks in the school,3
14950102,he races to find his sister and the Springfield family rush to professor and scientist,3
14950102,who saves Elisha with an antivenom,3
14950102,the students at Rogers High School are protected not only from haunting and harm from others,4
14950102,but from the harm brought on by their own hatred and fear,3
12099955,the story revolves around a Ukrainian immigrant named A,3
12099955,who finances his dreams of rock glory by moonlighting as a cross-dressing dominatrix and his two female flatmates,3
12099955,a ballet dancer who works as a stripper and pole-dancer at a local club and Juliette,3
12099955,a pharmacy assistant who dreams of going to Africa to help starving children,3
12099955,The Gypsy punk band that appears in the film is portrayed by real-life Gypsy punk band,3
12099955,who also contributed three songs to the film's soundtrack,3
12099955,portrays the main character — a character with a philosophical attitude towards life,3
12099955,Madonna allowed additional dialogue written by Hütz himself to be included in the film,3
2555248,"High school student Zach Harper  sets out to complete the ""Dirty Deeds"" - an outrageous list of ten challenges that must be completed between dusk and dawn on the Friday night of his high school's homecoming weekend",3
2555248,The only student to complete the entire list,3
2555248,did so in 1989 when only 8 tasks composed the list,3
2555248,Rimes later reveals that whenever someone completes the entire list,3
2555248,more are added to it,3
2555248,Zach attempts to complete the deeds for his classmate,3
2555248,wants to do the challenge to earn the respect of the school's jocks,3
2555248,who are constantly bullying him,3
2555248,Meg is concerned for her brother,3
2555248,and insists that Zach stop him from trying to do something so foolish,0
2555248,While Meg had no intention of Zach attempting the deeds in place of her brother,3
2555248,Zach decides to take on the challenge,3
2555248,and Zach easily checks off the first item on the list,3
2555248,drink beer in front of the cops,3
2555248,by pouring a beer into a coffee cup and consuming it in front of them,3
2555248,who are determined to stop all those who attempt the deeds,3
2555248,have no idea of Zach's intentions of completing the list,3
2555248,As Zach attempts the nine remaining deeds,3
2555248,the jocks do everything in their power to prevent him from completing it,3
2555248,Zach enlists the help of those around him to accomplish the difficult tasks,3
2555248,Zach meets Duncan Rimes who tries to warn him about how hollow the victory can be,3
2555248,but Dan and JD  decide to try to ruin the carnival so that Zach will be blamed,0
2555248,With some last-minute help from Vincent Scarno,3
2555248,Zach is able to turn the tables in time,3
2555248,In the midst of everything,4
2555248,Zach and Meg begin to develop feelings for each other,2
2555248,"and end up falling in love over the ridiculous list of ""Dirty Deeds""",3
11089978,"Federal marshal Len Merrick  and his two deputies rescue cattle rustler and murder suspect Tim ""Pop"" Keith  from a lynch mob headed by grieving rancher Ned Roden",4
11089978,whose beloved son was shot in the back,0
11089978,Merrick insists on taking Keith to Santa Loma to stand trial,3
11089978,The other ranchers are unwilling to go against a marshal,3
11089978,but Roden vows to administer his own brand of justice,3
11089978,He sends his other son,3
11089978,to gather his ranch hands while he attends to the burial,3
11089978,but is met with implacable hostility,3
11089978,Merrick finds a pocket watch,3
11089978,Keith suggests that they spend the night at his home,4
11089978,but has cause to regret his decision when Keith's daughter Ann  ambushes them,3
11089978,Merrick is able to disarm her with no harm done,3
11089978,Ann decides to go with them,3
11089978,After he is warned of Roden's intentions by fellow ranchers,3
11089978,Merrick decides to take an unexpected desert route,3
11089978,where he can see if he is being trailed,0
11089978,and the party is overtaken by Roden and his men,3
11089978,Merrick's best friend and deputy,3
11089978,Merrick forces Roden to go away by capturing his son Dan,3
11089978,Merrick and Ann start falling in love,2
11089978,The marshal reveals that his unswerving devotion to duty is because the one time he neglected it,3
11089978,it cost his father his life,3
11089978,He was a deputy to his marshal father,3
11089978,and refused to help escort two prisoners,3
11089978,but warns him that her first loyalty is to her father,3
11089978,Dan convinces the remaining deputy,3
11089978,to help him escape by the bribe of a ranch,3
11089978,When the group reaches a waterhole,4
11089978,only to find the water undrinkable,3
11089978,All but Merrick want to head to a river half a day to the south,3
11089978,Worried because the river is on the Mexican border,4
11089978,Merrick insists on continuing on to Santa Loma,3
11089978,Gray quickly draws his gun,3
11089978,but Merrick is faster on the draw and shoots it out of his hand,3
11089978,After two days without sleep,0
11089978,an exhausted Merrick drops from his horse,0
11089978,but is unwilling to shoot,3
11089978,When Gray goes for his rifle,3
11089978,then hands the gun back to Merrick,3
11089978,Keith is tried in Santa Loma,3
11089978,Merrick tells the jury that he is sure Keith is not a killer,3
11089978,but all the evidence and witnesses are against him,3
11089978,and a guilty verdict is reached,3
11089978,just before Keith is to be hanged,3
11089978,Merrick notices that the watch he found has an inscription to Dan,3
11089978,Confronted with the proof that he killed his own brother,3
11089978,Dan draws his revolver and grabs Ann as a shield,3
11089978,When his father approaches him,3
11089978,Dan kills him and tries to flee on horseback,3
11089978,but is shot in the back,3
33895664,The film starts off with Tyler  and little brother Logan  at the movie theater watching a brand new action film,3
33895664,that Tyler thinks was amazing,5
33895664,while Logan thinks it was bad and had no content,0
33895664,Then Logan tells Tyler about his plans to make a movie,3
33895664,Tyler says that he can make a movie,3
33895664,he faces rejection from his peers at school and his careless parents at home,3
33895664,Then Logan turns to the one he can always count on- Tyler,3
33895664,But when Tyler gets mad at Logan because of a misunderstanding about losing his jacket for his concert,3
33895664,Tyler tells Logan that the movie was a stupid idea,3
33895664,and that it was so bad he couldn't even finish reading it,0
33895664,"""you're only doing this for the attention anyway",3
33895664,You're never gonna finish it,3
33895664,while the parents are out and Tyler is at his band concert,3
33895664,Logan does what Tyler never thought he would- he tries to hang himself,3
33895664,Tyler comes up after getting angry at his orchestra leader,3
33895664,he looks all over the house trying to find Logan- and when he does,3
33895664,he is hanging from a tree in the backyard,4
33895664,Logan lives but if Tyler was two minutes late,3
33895664,he would have been brain dead,0
33895664,Although Tyler tries to get through the tragedy with the help of his friends,3
33895664,At the turn of the unexpected tragedy,3
33895664,the brothers' relationship is altered forever and Tyler is challenged to do whatever it takes to see his little brother's project succeed,3
33895664,even if that means risking it all,0
286836,Jude Fawley  is a bright young lower-class man who dreams of a university education,3
286836,and he is forced into a job as a stonemason and an unhappy marriage to a country girl,0
286836,He remains true to his dream and,4
286836,after his wife's sudden departure,0
286836,he heads for the city,3
286836,He thinks education is available for any man who is willing to work hard,3
286836,There he encounters his cousin,3
286836,who is beautiful and intelligent,1
286836,and shares his disdain for convention,3
286836,Whilst Jude is enraptured by Sue,0
286836,she decides to marry Jude's former school teacher,3
286836,after Jude tells her he is married to Arabella,3
286836,Jude is rejected for the university based primarily on his lower-class status,3
286836,The marriage of Sue and Phillotson is not a success,3
286836,as she refuses to give herself sexually or romantically to her husband,3
286836,She leaves Phillotson to join Jude in what turns out to be a rough life,3
286836,moving from place to place as Jude picks up occasional work as a stonemason,3
286836,The two are in love and,2
286836,over the course of years,3
286836,Sue gives birth to several children,3
286836,she refuses to legalize their arrangement by marriage,3
286836,Jude learns that Arabella bore a son,3
286836,which she named Jude  soon after she left Jude,3
286836,The boy comes to live with his father Jude,3
286836,Sue and Jude are forbidden a permanent rental lodging because their living arrangement without marriage is considered scandalous,3
