Wikipedia movie ID,Predicted Label
1141596,"[4, 4, 3, 3, 3, 3, 4, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 4, 3, 3, 3, 4, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 0, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 3, 4, 3, 3, 3, 3]"
1158236,"[3, 4, 0, 3, 4]"
1166548,"[3, 0, 3, 3, 3, 3]"
1176717,"[3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4]"
1181830,"[4, 3, 3, 0, 3, 0, 4, 3, 4, 4, 3, 3, 3, 3, 4, 3, 3, 0, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3]"
1223386,"[4, 3, 2, 4, 1, 3, 3, 3, 3, 3, 1, 3, 3, 3, 4, 4, 3, 3, 0, 4, 0, 4, 4, 3, 4, 4, 2, 4, 3, 4, 4, 3]"
1255024,"[3, 4, 3, 0, 4, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3]"
1259297,"[3, 3, 3, 3, 3]"
1273515,"[0, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 0, 4, 3, 3, 3, 3, 4, 3, 3, 3, 0, 4, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 1, 3, 3]"
1333447,"[4, 0, 1, 3, 3, 0, 3, 3, 3]"
1338461,"[3, 3, 0, 0, 0, 4]"
1345561,"[3, 3, 3, 3, 3, 0, 1, 3, 3]"
1352821,"[0, 3, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3]"
1353062,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3]"
1357149,"[3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 1, 3, 3, 2, 1, 3, 3, 3, 3, 4, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 4, 3, 0, 3, 4, 3, 3, 1, 0, 3, 3, 3, 3, 0]"
1357356,"[3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
1364299,"[3, 3, 3, 2, 1]"
1365411,"[0, 0, 2, 0, 3]"
1370976,"[3, 3, 3]"
1380766,"[3, 3, 2, 3, 3]"
1392986,"[2, 3, 1, 3, 3, 3, 3, 5, 2, 3, 3, 1, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 1, 2, 4, 3, 3, 3, 3, 3, 3, 2, 3, 3, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 1, 4, 4, 3, 3, 4]"
1399634,"[3, 3, 0, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 0, 3, 4, 3, 3, 3, 3, 1, 3, 3, 3, 3, 1, 0, 3, 3, 0, 3, 3, 3, 3]"
1416847,"[0, 3, 3, 3]"
1419513,"[4, 4, 3, 4, 0, 3, 4, 3, 3, 3, 4, 3, 3]"
1430376,"[3, 3, 3, 4, 3, 1, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 4, 0, 1, 3, 3, 3, 3, 3, 0, 3, 3, 4, 0, 4, 3, 3, 3, 0, 4, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 0, 3, 3, 3, 1, 3, 4, 3, 3, 2]"
1437474,"[3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 4, 3, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 4, 4, 0, 4, 3]"
1456011,"[3, 3, 3, 3, 3, 3, 1, 3, 3]"
1498491,"[4, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 4, 3, 3, 0, 3, 4, 0]"
1511805,"[3, 3, 3, 3, 3]"
1516678,"[4, 3, 3, 3, 3, 3]"
1529108,"[3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3]"
1564113,"[3, 3, 0, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 1, 3, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 4, 4, 3, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3]"
1567129,"[3, 4, 1, 3, 3, 3, 3, 3, 3, 1, 0, 0, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 4, 3, 3, 3, 3, 3, 3, 4, 0, 3, 3, 0, 3]"
1588930,"[3, 3, 3, 3, 3, 0, 3, 3, 2, 4, 3, 3, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3]"
1591891,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
1602002,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 0, 0, 4, 3, 0, 3, 3]"
1602075,[3]
1604763,"[3, 3, 3, 0, 0, 3, 3, 3, 5, 0, 3, 0, 3, 4, 0, 4, 3, 3, 3, 4, 0, 3, 3, 3, 3, 5, 3, 3, 0, 3, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 0, 3, 2, 3, 3, 3, 4, 0, 0, 4, 3, 3, 3]"
1607765,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4]"
1623363,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 4, 0, 0, 3, 4, 3, 3, 4, 1, 3]"
1636036,"[3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 0, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 4, 1, 3, 3, 4, 3, 4, 3, 1, 3, 1, 3, 3, 0, 4, 3, 2, 2, 3, 4]"
1637570,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 1, 4, 0, 3, 3, 0, 3, 3, 0, 0, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3]"
1638112,"[3, 3, 3, 3, 0, 3, 3, 0, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 4, 0, 3, 3, 0, 3, 0, 3, 3, 4, 4, 3]"
1643555,"[4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 1, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 0]"
1662573,"[3, 3, 3, 3, 3, 3]"
1683542,"[3, 3, 0, 0, 0, 3, 3, 0, 4, 3, 3, 3, 3]"
1694467,"[4, 3, 3, 0, 0, 3, 4, 4, 0, 4, 3, 0, 4]"
1705391,"[3, 4, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 0, 4, 4, 3, 3, 0]"
1710667,"[4, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 4, 3, 0, 3, 3, 3, 4]"
1713779,"[3, 0, 3, 3, 1, 4, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 4, 4, 4, 4, 3, 1]"
1716921,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3]"
1735676,"[3, 3, 3, 0, 3]"
1812238,"[3, 4, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 0, 3, 3, 3, 4, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 0, 3, 3, 3, 3, 3, 3]"
1813096,"[3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 4, 2, 1, 3, 1, 3, 3, 3, 0]"
1820344,"[3, 3, 3, 3]"
1823450,"[3, 0, 4, 4, 0, 3, 4, 0, 3, 0]"
1825320,"[4, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 0, 4, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 0, 3, 3, 1, 3, 3, 3, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 3, 3, 3, 0, 0, 0, 3, 0, 3, 3, 0, 4, 3, 3, 3]"
1856154,"[4, 4, 3, 3, 3, 4, 4, 3, 1, 3, 3, 3]"
1880039,"[0, 3, 3, 3, 3, 0, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3]"
1915220,"[4, 3, 3, 3, 3, 3, 3, 3, 1, 3, 2, 3, 4, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3]"
1930290,"[3, 3, 3, 1, 3, 4, 3, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3, 2, 3, 2, 3, 2, 4, 0, 3, 4, 3, 4, 4, 3, 0, 3, 3, 3, 3, 0, 3, 2, 3, 3, 3, 3, 3, 0, 4, 3, 3, 3, 3, 4, 3, 3, 0, 3, 2, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3]"
1944643,"[4, 0, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 4, 3, 0, 3, 4, 3, 4, 3, 4, 4, 3, 4, 4, 3, 4, 1, 3, 4, 3, 4, 4, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 4, 4, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0]"
1954790,"[3, 3, 3, 3, 3]"
1971256,"[3, 4, 3, 3, 4, 3, 3]"
1988806,"[3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 4, 0, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 0, 0]"
2021218,"[3, 0, 3, 3, 0, 3, 0, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 0]"
2025145,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3]"
2053414,"[4, 3, 3, 0, 3, 4, 3, 3, 3, 3, 0, 0, 3, 3, 3, 3, 0, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 0, 3]"
2055559,"[3, 3, 4, 3, 3, 0, 3, 0, 0, 3]"
2064125,"[3, 0, 4, 4, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 1, 3, 3, 4, 3, 0, 1, 1, 3, 3, 3, 3, 1, 1, 3, 2, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 4, 3, 0, 3, 3, 1, 3, 4, 3, 3, 3, 3, 4, 4, 0, 3, 1, 3, 1, 3, 1, 3, 1, 0, 3, 0, 0, 3, 3]"
2074089,"[3, 3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3]"
2082089,"[3, 3, 3, 3]"
2087090,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]"
2094975,"[3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 1, 3, 3, 0, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3]"
2099075,"[4, 2, 3, 3, 3, 3, 3, 3]"
2113868,"[3, 3, 3, 4, 3, 3, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 3, 2]"
2121431,"[3, 3, 3, 4, 3, 3, 4, 1, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 4, 3, 2, 4, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 4, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0]"
2141418,"[4, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 4, 4, 0, 3, 3, 4, 4, 4, 4, 4, 2, 4, 4, 3, 4, 3, 3, 3, 0, 3, 3, 4, 1, 3, 0]"
2194799,"[3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 4, 3, 3, 4, 1, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3, 3]"
2194915,"[3, 3, 0, 3, 3, 3, 1, 3, 0, 3, 3, 3, 3, 1, 3, 3, 4, 3, 3, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 0, 3, 3, 3, 3]"
2200771,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3]"
2228850,"[4, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3]"
2229439,"[3, 3, 3, 4, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 0, 3, 1, 3, 3, 3, 3, 4, 3, 3]"
2241842,"[3, 0, 4, 3, 3, 3, 4, 3]"
2245072,"[3, 3, 3, 0, 3, 3, 0, 3, 0, 4, 2, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
2251745,"[3, 3, 4, 2, 0, 3, 0, 0, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
2259388,"[0, 3, 3, 0, 3, 3, 3, 0, 3, 3, 0, 3, 0, 4, 3, 3, 4, 3, 1, 3, 3, 4, 3, 3, 3, 3, 3, 0, 3, 4, 4, 4, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 0, 0, 3, 0]"
2259649,"[4, 0, 3, 4, 3, 3]"
2274585,"[4, 2, 0, 3, 3, 4, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 0, 3, 4, 3, 1, 3, 3, 3, 4, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 0, 3, 0, 4, 3, 4, 3, 3]"
2275790,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 0, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 4, 3, 0]"
2280353,"[3, 4, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 2, 1, 2, 3, 0, 4, 4, 3, 3, 3, 3, 0, 0, 3, 3, 3, 0, 4, 3, 4, 3, 3, 3, 0, 3, 1, 3, 0, 0, 4, 3, 3, 3, 0, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 0, 0, 3, 4, 4, 4, 3, 3, 3]"
2298243,"[3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3]"
2310527,"[3, 3, 0, 1, 1, 3, 0, 3, 3, 1, 0, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 3, 0, 3]"
2322291,"[3, 3, 3, 3, 3, 3, 3, 3]"
2332290,"[4, 3, 3, 3, 3, 3, 3, 3, 3]"
2339186,"[3, 3, 4, 4, 4, 3, 4, 3, 3, 3, 4, 3, 3, 3, 0, 3, 3, 4, 0, 0, 3, 3, 0, 3, 0, 2, 3, 3, 3, 4, 3, 4, 4, 3, 3, 3, 0, 4, 0, 4, 3, 3, 3, 3, 3, 3, 0]"
2353166,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 3, 3, 3, 3, 3, 3, 0, 4, 3, 4, 3, 3, 4, 3, 4, 3, 0, 0, 3, 3]"
2378034,"[3, 3, 4, 2, 3, 3, 4, 0, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 4, 4, 3, 3, 0, 3, 0, 3, 3, 0, 0]"
2387927,"[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 0, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 2]"
2387940,"[3, 2, 3, 3, 1, 3, 0, 3, 3, 0, 1, 3, 2, 3]"
2421498,"[0, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 4, 3, 3, 0, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3]"
2421509,"[3, 3, 3, 3, 4, 0, 3, 3, 3, 3, 3, 3, 4, 3, 0, 3, 3, 3, 0, 3, 3]"
2423947,"[3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 4, 3, 3, 3, 1, 3, 3, 3, 3, 4, 0, 3, 4, 0, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 1, 1, 3, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 4, 0, 3, 0, 3, 3, 3, 0, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
2452691,"[4, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3, 3, 3, 0, 3, 0, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
2473161,"[0, 0, 3, 0, 3, 4, 3, 4]"
2478590,"[0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 0, 3]"
2480103,"[3, 3, 4, 3, 4, 0, 0, 0, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 3, 0, 0, 3, 4]"
2490751,"[3, 3, 3, 3, 3, 3, 3, 3]"
2503050,"[3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3]"
2520368,"[4, 3, 4, 3, 3, 3, 3, 3, 0, 3, 3, 4, 2, 3, 2, 2, 3, 3, 2, 2, 4, 2, 0, 0, 3, 2, 0, 3, 3, 0, 3, 3, 3, 4, 3, 4, 5, 3, 3, 4, 2, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 2, 3, 3, 3, 1, 3, 3, 3, 3]"
2541588,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 2, 3, 3, 4, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 4, 2, 0, 2, 2, 0, 3, 3, 3, 3, 2, 3, 3, 4, 3, 2, 3, 3, 0, 4, 0, 3, 3, 3, 3, 4, 0, 3, 3]"
2547451,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 0, 3]"
2555248,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 4, 2, 3]"
2558588,"[3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 4, 3, 0, 4, 3]"
2567839,"[3, 0, 3, 0, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 1, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 3, 0, 3, 3, 1, 3]"
2600144,"[3, 0, 0, 1, 3, 3, 3, 4, 3, 3, 0, 4, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 0, 3, 3, 3]"
2619545,"[3, 3, 3, 3, 3, 0]"
2638634,"[3, 3, 1, 3, 4, 4, 3, 4, 0, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 0, 3, 4, 3, 0]"
2640146,"[3, 3, 3, 4, 3, 3, 3, 3, 2, 0, 3, 3, 3, 3, 0, 0]"
2642154,"[3, 3, 3, 4, 4, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3]"
2649257,"[3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 4, 3, 2, 3, 0, 3, 0, 0, 3, 3, 2, 0, 3, 3, 3, 2, 2, 3]"
2666318,"[3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 1, 3, 4, 3]"
2679044,"[3, 3, 3, 1, 0, 3]"
2680994,"[0, 3, 4, 4, 4, 3, 3, 3, 0, 0, 0, 4, 2, 1, 0, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 0, 3, 3, 3, 3, 3]"
2688210,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 2, 3, 3, 4, 4, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 0, 3, 4, 3, 3, 2, 3, 3, 3, 2, 0, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3]"
2728423,"[0, 3, 3, 3, 0, 3, 4, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 0, 4, 3, 3, 1, 0, 3, 4, 0, 0, 0, 3, 2]"
2742915,"[3, 4, 3, 0, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3]"
2752058,"[0, 3, 1, 3, 3, 3, 3, 1, 3, 2, 3, 2, 3, 3, 3, 3, 1, 3, 3]"
2752473,"[4, 4, 4, 4]"
2769852,"[3, 4, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 0, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 2]"
2792455,"[3, 3, 3, 0, 4, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 0, 1, 3, 3, 3, 1, 2, 3, 3, 0]"
2806974,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 0, 0, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 4, 3, 0, 3, 3, 3, 4, 3, 3, 3, 3, 3, 0, 3, 3, 3, 4]"
2819995,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 0, 0]"
